Object Center X,"	Object Center Y","	X Left","	Y Top","	X Right","	Y Bottom","	Area","	Orientation","	Frame #","	Time / s","	Aspect Ratio","	Pixel Threshold","	Max Droplet Width / um","	Contact Droplet Width / um","	Volume (slices) / um3","	Volume (cap) / um3","	Volume-equivalent radius / um","	Volume-equivalent diameter / um","	Height of spherical cap / um","	Contact angle / degrees","	Surface area / um2"
52.723778,93.768356,27,79,80,106,1144,177.039291,303,5.05,1.962963,144,35.650224,30.941704,12576.7057,9964.605962,14.426448,28.852897,18.161435,99.147843,1788.14736
52.652851,93.569084,27,79,80,106,1158,177.153809,304,5.066667,1.962963,144,35.650224,30.941704,12678.5317,9964.605962,14.465278,28.930556,18.161435,99.147843,1788.14736
52.668716,93.789101,27,79,80,106,1138,177.123016,305,5.083333,1.962963,144,35.650224,30.941704,12499.73863,9964.605962,14.396959,28.793918,18.161435,99.147843,1788.14736
52.637077,93.687553,27,79,80,106,1149,176.966446,306,5.1,1.962963,144,35.650224,30.941704,12623.79425,9964.605962,14.444431,28.888862,18.161435,99.147843,1788.14736
52.723129,93.59243,27,79,80,106,1163,177.047256,307,5.116667,1.962963,144,35.650224,30.941704,12831.27069,9964.605962,14.523134,29.046269,18.161435,99.147843,1788.14736
52.742756,93.807724,27,79,80,106,1139,177.553375,308,5.133333,1.962963,144,35.650224,30.941704,12538.70022,9964.605962,14.411902,28.823804,18.161435,99.147843,1788.14736
52.699139,93.616379,26,79,80,106,1160,177.046707,309,5.15,2,144,36.32287,30.941704,12767.45017,9964.605962,14.499016,28.998031,18.161435,99.147843,1788.14736
52.770226,93.5895,27,79,80,106,1162,177.14624,310,5.166667,1.962963,144,35.650224,30.941704,12776.05519,9964.605962,14.502272,29.004545,18.161435,99.147843,1788.14736
52.630077,93.596367,27,79,80,106,1157,177.16774,311,5.183333,1.962963,144,35.650224,30.941704,12714.62495,9964.605962,14.478992,28.957983,18.161435,99.147843,1788.14736
52.72155,93.581894,27,79,80,106,1160,176.759323,312,5.2,1.962963,144,35.650224,30.941704,12755.02071,9964.605962,14.494309,28.988618,18.161435,99.147843,1788.14736
52.61068,93.690781,27,79,80,106,1161,177.123703,313,5.216667,1.962963,144,35.650224,31.61435,12814.06067,10264.70582,14.516638,29.033277,18.161435,97.929309,1821.195394
52.707253,93.581177,27,79,80,106,1158,176.866684,314,5.233333,1.962963,144,35.650224,30.941704,12711.99564,9964.605962,14.477993,28.955987,18.161435,99.147843,1788.14736
52.672104,93.560516,27,79,80,106,1165,176.751816,315,5.25,1.962963,144,35.650224,30.941704,12812.14844,9964.605962,14.515916,29.031832,18.161435,99.147843,1788.14736
52.600517,93.646049,27,79,80,106,1164,177.276886,316,5.266667,1.962963,144,35.650224,30.941704,12872.14451,9964.605962,14.538539,29.077078,18.161435,99.147843,1788.14736
52.713306,93.522743,27,79,80,106,1165,176.684402,317,5.283333,1.962963,144,35.650224,30.941704,12791.59202,9964.605962,14.508149,29.016297,18.161435,99.147843,1788.14736
52.608246,93.627151,27,79,80,106,1164,177.420456,318,5.3,1.962963,144,35.650224,30.941704,12873.10062,9964.605962,14.538899,29.077798,18.161435,99.147843,1788.14736
52.603256,93.545845,27,79,80,106,1167,176.657837,319,5.316667,1.962963,144,35.650224,30.941704,12855.65157,9964.605962,14.532327,29.064654,18.161435,99.147843,1788.14736
52.591454,93.496582,27,79,80,106,1170,176.265839,320,5.333333,1.962963,144,35.650224,30.941704,12888.39842,9964.605962,14.544656,29.089312,18.161435,99.147843,1788.14736
52.727974,93.550896,27,79,80,106,1169,177.089584,321,5.35,1.962963,144,35.650224,30.941704,12868.08103,9964.605962,14.537009,29.074018,18.161435,99.147843,1788.14736
52.692505,93.609818,27,79,80,106,1161,176.886627,322,5.366667,1.962963,144,35.650224,30.941704,12790.15785,9964.605962,14.507606,29.015213,18.161435,99.147843,1788.14736
52.719208,93.670113,27,79,80,106,1161,176.895081,323,5.383333,1.962963,144,35.650224,30.941704,12881.46661,9964.605962,14.542048,29.084096,18.161435,99.147843,1788.14736
52.682865,93.468033,27,79,80,106,1173,176.927032,324,5.4,1.962963,144,35.650224,30.941704,12922.57945,9964.605962,14.557502,29.115005,18.161435,99.147843,1788.14736
52.672413,93.612068,27,79,80,106,1160,176.854004,325,5.416667,1.962963,144,35.650224,30.941704,12766.97212,9964.605962,14.498835,28.99767,18.161435,99.147843,1788.14736
52.752586,93.594826,27,79,80,106,1160,176.796356,326,5.433333,1.962963,144,35.650224,30.941704,12764.10378,9964.605962,14.497749,28.995498,18.161435,99.147843,1788.14736
52.703548,93.424828,27,79,80,106,1184,176.861557,327,5.45,1.962963,144,35.650224,30.941704,13150.85134,9964.605962,14.64272,29.28544,18.161435,99.147843,1788.14736
52.697674,93.652885,27,79,80,106,1161,176.652039,328,5.466667,1.962963,144,35.650224,30.941704,12863.77852,9964.605962,14.535389,29.070777,18.161435,99.147843,1788.14736
52.731228,93.505119,27,79,80,106,1172,177.134628,329,5.483333,1.962963,144,35.650224,30.941704,12973.49245,9964.605962,14.576595,29.153191,18.161435,99.147843,1788.14736
52.707653,93.564056,27,79,80,106,1163,176.564545,330,5.5,1.962963,144,35.650224,30.941704,12794.46036,9964.605962,14.509233,29.018466,18.161435,99.147843,1788.14736
52.771599,93.53978,27,79,80,106,1169,177.160095,331,5.516667,1.962963,144,35.650224,30.941704,12915.88666,9964.605962,14.554989,29.109977,18.161435,99.147843,1788.14736
52.698643,93.415108,27,79,80,106,1178,177.397736,332,5.533333,1.962963,144,35.650224,30.941704,12979.70718,9964.605962,14.578923,29.157845,18.161435,99.147843,1788.14736
52.647861,93.55043,26,79,80,106,1170,176.886047,333,5.55,2,144,36.32287,30.941704,12915.64763,9964.605962,14.554899,29.109798,18.161435,99.147843,1788.14736
52.675468,93.517891,27,79,80,106,1174,176.782867,334,5.566667,1.962963,144,35.650224,30.941704,12970.14605,9964.605962,14.575342,29.150684,18.161435,99.147843,1788.14736
52.678329,93.523041,27,79,80,106,1172,176.632797,335,5.583333,1.962963,144,35.650224,30.941704,12962.49715,9964.605962,14.572476,29.144952,18.161435,99.147843,1788.14736
52.745098,93.522591,27,79,80,106,1173,177.03743,336,5.6,1.962963,144,35.650224,30.941704,12946.48227,9964.605962,14.566472,29.132945,18.161435,99.147843,1788.14736
52.918076,93.432434,27,79,80,106,1184,177.367737,337,5.616667,1.962963,144,35.650224,30.941704,13126.94853,9964.605962,14.633843,29.267686,18.161435,99.147843,1788.14736
52.664677,93.510239,27,79,80,106,1172,176.632904,338,5.633333,1.962963,144,35.650224,30.941704,12934.29183,9964.605962,14.561899,29.123798,18.161435,99.147843,1788.14736
52.669746,93.3479,27,79,80,106,1190,176.707703,339,5.65,1.962963,144,35.650224,30.941704,13184.79334,9964.605962,14.655307,29.310613,18.161435,99.147843,1788.14736
52.668095,93.577187,27,79,80,106,1166,177.031082,340,5.666667,1.962963,144,35.650224,30.941704,12885.05203,9964.605962,14.543397,29.086794,18.161435,99.147843,1788.14736
52.646309,93.500427,27,79,81,106,1179,176.242447,341,5.683333,2,144,35.650224,32.286996,13069.8208,10571.25943,14.612584,29.225167,18.161435,96.732921,1854.954138
52.739796,93.471939,27,79,80,106,1176,176.904022,342,5.7,1.962963,144,35.650224,30.941704,12980.66329,9964.605962,14.579281,29.158561,18.161435,99.147843,1788.14736
52.73077,93.532478,27,79,80,106,1170,176.958771,343,5.716667,1.962963,144,35.650224,30.941704,12927.12099,9964.605962,14.559207,29.118415,18.161435,99.147843,1788.14736
52.794266,93.397133,27,79,81,106,1186,176.614807,344,5.733333,2,144,35.650224,32.286996,13147.02689,10571.25943,14.6413,29.282601,18.161435,96.732921,1854.954138
52.63644,93.461014,27,78,80,106,1180,176.675354,345,5.75,1.892857,144,35.650224,30.941704,13049.98146,10579.06769,14.605186,29.210372,18.834081,101.198679,1866.325504
52.664402,93.452843,27,79,80,106,1177,177.173492,346,5.766667,1.962963,144,35.650224,30.941704,13042.09353,9964.605962,14.602243,29.204486,18.161435,99.147843,1788.14736
52.708122,93.40271,27,78,80,106,1182,176.504242,347,5.783333,1.892857,144,35.650224,30.941704,13050.45952,10579.06769,14.605364,29.210729,18.834081,101.198679,1866.325504
52.939087,93.293571,27,78,80,106,1182,177.213989,348,5.8,1.892857,144,35.650224,29.596413,12990.22442,9976.716722,14.582859,29.165718,18.834081,103.685547,1802.361568
52.811176,93.386963,27,78,80,106,1181,176.85231,349,5.816667,1.892857,144,35.650224,30.941704,13009.5857,10579.06769,14.590101,29.180201,18.834081,101.198679,1866.325504
52.666668,93.469231,27,78,80,106,1170,177.109512,350,5.833333,1.892857,144,35.650224,30.941704,12840.11473,10579.06769,14.52647,29.05294,18.834081,101.198679,1866.325504
52.897736,93.300919,27,78,80,106,1193,177.629791,351,5.85,1.892857,144,35.650224,30.941704,13200.80823,10579.06769,14.661238,29.322476,18.834081,101.198679,1866.325504
52.653492,93.345665,27,78,80,106,1189,176.695053,352,5.866667,1.892857,144,35.650224,30.941704,13160.17344,10579.06769,14.646179,29.292358,18.834081,101.198679,1866.325504
52.661877,93.359253,27,78,80,106,1183,176.594299,353,5.883333,1.892857,144,35.650224,30.941704,13043.04964,10579.06769,14.6026,29.205199,18.834081,101.198679,1866.325504
52.815189,93.367088,27,78,80,106,1185,177.317719,354,5.9,1.892857,144,35.650224,30.941704,13067.90857,10579.06769,14.611871,29.223742,18.834081,101.198679,1866.325504
52.773151,93.506371,27,79,80,106,1177,177.102478,355,5.916667,1.962963,144,35.650224,30.941704,13059.30356,9964.605962,14.608663,29.217326,18.161435,99.147843,1788.14736
52.944675,93.342834,27,78,80,106,1193,177.349228,356,5.933333,1.892857,144,35.650224,30.941704,13203.67657,10579.06769,14.6623,29.324599,18.834081,101.198679,1866.325504
52.745361,93.424118,27,79,80,106,1186,177.228317,357,5.95,1.962963,144,35.650224,30.941704,13191.48613,9964.605962,14.657786,29.315572,18.161435,99.147843,1788.14736
52.775425,93.432205,27,78,80,106,1180,177.012344,358,5.966667,1.892857,144,35.650224,30.941704,13023.68836,10579.06769,14.595371,29.190741,18.834081,101.198679,1866.325504
52.833755,93.346832,27,78,80,106,1185,177.627975,359,5.983333,1.892857,144,35.650224,30.269058,13066.4744,10274.54581,14.611336,29.222673,18.834081,102.431272,1833.988181
52.621277,93.436592,27,79,80,106,1175,176.487442,360,6,1.962963,144,35.650224,30.941704,12956.99951,9964.605962,14.570416,29.140832,18.161435,99.147843,1788.14736
52.823826,93.286072,27,78,80,106,1192,177.415512,361,6.016667,1.892857,144,35.650224,30.941704,13158.02219,10579.06769,14.645381,29.290762,18.834081,101.198679,1866.325504
52.752331,93.415604,27,79,80,106,1179,177.185257,362,6.033333,1.962963,144,35.650224,30.941704,13004.32708,9964.605962,14.588134,29.176269,18.161435,99.147843,1788.14736
52.910015,93.474533,27,79,80,106,1178,177.107224,363,6.05,1.962963,144,35.650224,30.941704,13077.23067,9964.605962,14.615345,29.230689,18.161435,99.147843,1788.14736
52.87616,93.372368,27,78,80,106,1187,177.447678,364,6.066667,1.892857,144,35.650224,30.941704,13119.0606,10579.06769,14.630911,29.261823,18.834081,101.198679,1866.325504
52.703232,93.466835,27,79,80,106,1176,176.835388,365,6.083333,1.962963,144,35.650224,30.941704,12982.57552,9964.605962,14.579996,29.159993,18.161435,99.147843,1788.14736
52.863636,93.324913,27,78,80,106,1188,177.497452,366,6.1,1.892857,144,35.650224,30.941704,13110.21656,10579.06769,14.627623,29.255246,18.834081,101.198679,1866.325504
52.869823,93.49704,27,79,81,106,1183,177.105667,367,6.116667,2,144,35.650224,32.286996,13155.39288,10571.25943,14.644405,29.28881,18.161435,96.732921,1854.954138
52.698906,93.32885,27,78,80,106,1189,177.134857,368,6.133333,1.892857,144,35.650224,30.941704,13142.96341,10579.06769,14.639792,29.279583,18.834081,101.198679,1866.325504
52.631447,93.39814,27,78,80,106,1183,176.913681,369,6.15,1.892857,144,35.650224,30.941704,13086.55277,10579.06769,14.618817,29.237633,18.834081,101.198679,1866.325504
52.819103,93.345734,27,78,80,106,1183,177.151627,370,6.166667,1.892857,144,35.650224,30.941704,13017.2346,10579.06769,14.592959,29.185919,18.834081,101.198679,1866.325504
52.890862,93.384094,27,79,80,106,1182,177.272507,371,6.183333,1.962963,144,35.650224,30.941704,13063.36704,9964.605962,14.610178,29.220356,18.161435,99.147843,1788.14736
52.606266,93.444542,26,79,80,106,1181,176.687744,372,6.2,2,144,36.32287,30.941704,13086.55277,9964.605962,14.618817,29.237633,18.161435,99.147843,1788.14736
52.936817,93.373207,27,79,80,106,1187,177.21962,373,6.216667,1.962963,144,35.650224,30.941704,13151.56843,9964.605962,14.642986,29.285972,18.161435,99.147843,1788.14736
52.794094,93.329956,27,78,80,106,1185,177.013718,374,6.233333,1.892857,144,35.650224,30.941704,13032.05435,10579.06769,14.598495,29.19699,18.834081,101.198679,1866.325504
52.762424,93.437233,27,78,81,106,1187,176.604782,375,6.25,1.928571,144,35.650224,32.286996,13177.38347,11208.18981,14.652561,29.305121,18.834081,98.797411,1933.132281
52.919666,93.297073,27,78,80,106,1195,177.534485,376,6.266667,1.892857,144,35.650224,30.941704,13239.05273,10579.06769,14.675383,29.350765,18.834081,101.198679,1866.325504
52.665257,93.437027,27,79,80,106,1183,176.552979,377,6.283333,1.962963,144,35.650224,30.941704,13114.28004,9964.605962,14.629134,29.258268,18.161435,99.147843,1788.14736
52.771095,93.322472,27,78,80,106,1197,177.072433,378,6.3,1.892857,144,35.650224,30.941704,13283.99003,10579.06769,14.691968,29.383936,18.834081,101.198679,1866.325504
52.854866,93.314598,27,79,80,106,1192,177.473328,379,6.316667,1.962963,144,35.650224,30.941704,13213.95478,9964.605962,14.666103,29.332206,18.161435,99.147843,1788.14736
52.787216,93.372581,27,79,80,106,1189,177.272018,380,6.333333,1.962963,144,35.650224,30.941704,13221.84271,9964.605962,14.669021,29.338042,18.161435,99.147843,1788.14736
52.795322,93.337509,27,78,80,106,1197,176.757736,381,6.35,1.892857,144,35.650224,30.941704,13320.32231,10579.06769,14.70535,29.410701,18.834081,101.198679,1866.325504
52.823181,93.443314,27,79,80,106,1182,176.945038,382,6.366667,1.962963,144,35.650224,31.61435,13073.40622,10264.70582,14.61392,29.227839,18.161435,97.929309,1821.195394
52.78051,93.435593,27,79,80,106,1180,177.009491,383,6.383333,1.962963,144,35.650224,30.941704,13027.51281,9964.605962,14.596799,29.193598,18.161435,99.147843,1788.14736
52.707874,93.317528,26,78,80,106,1181,177.463318,384,6.4,1.928571,144,36.32287,30.269058,12997.15624,10274.54581,14.585453,29.170905,18.834081,102.431272,1833.988181
52.899494,93.353043,27,78,80,106,1184,177.305344,385,6.416667,1.892857,144,35.650224,30.941704,13038.98616,10579.06769,14.601083,29.202166,18.834081,101.198679,1866.325504
52.854027,93.360741,27,79,80,106,1192,177.428787,386,6.433333,1.962963,144,35.650224,30.941704,13254.11151,9964.605962,14.680945,29.361889,18.161435,99.147843,1788.14736
52.662701,93.435005,27,79,80,106,1177,176.810486,387,6.45,1.962963,144,35.650224,30.269058,12979.94621,9670.959866,14.579012,29.158024,18.161435,100.388858,1755.810037
52.834591,93.37867,27,79,80,106,1191,176.731781,388,6.466667,1.962963,144,35.650224,31.61435,13195.54961,10264.70582,14.659291,29.318581,18.161435,97.929309,1821.195394
52.798313,93.395782,27,79,80,106,1185,177.448914,389,6.483333,1.962963,144,35.650224,30.941704,13129.57784,9964.605962,14.63482,29.26964,18.161435,99.147843,1788.14736
52.797791,93.42141,27,78,80,106,1177,176.862396,390,6.5,1.892857,144,35.650224,30.941704,12950.30672,10579.06769,14.567907,29.135813,18.834081,101.198679,1866.325504
52.74958,93.322693,27,79,80,106,1190,176.698334,391,6.516667,1.962963,144,35.650224,30.941704,13172.36388,9964.605962,14.6507,29.3014,18.161435,99.147843,1788.14736
52.718273,93.385788,27,79,80,106,1182,177.05864,392,6.533333,1.962963,144,35.650224,30.269058,13045.67895,9670.959866,14.603581,29.207162,18.161435,100.388858,1755.810037
52.828136,93.305817,27,78,80,106,1187,177.187302,393,6.55,1.892857,144,35.650224,30.941704,13075.55747,10579.06769,14.614721,29.229442,18.834081,101.198679,1866.325504
52.70742,93.414841,27,78,81,106,1186,176.64032,394,6.566667,1.928571,144,35.650224,32.286996,13146.54884,11208.18981,14.641123,29.282246,18.834081,98.797411,1933.132281
52.798992,93.374268,26,79,80,106,1189,177.033249,395,6.583333,2,144,36.32287,30.941704,13172.60291,9964.605962,14.650788,29.301577,18.161435,99.147843,1788.14736
52.75943,93.364624,27,79,80,106,1193,177.198669,396,6.6,1.962963,144,35.650224,30.269058,13301.67811,9670.959866,14.698486,29.396972,18.161435,100.388858,1755.810037
52.7733,93.298065,27,78,80,106,1191,177.205658,397,6.616667,1.892857,144,35.650224,30.941704,13136.74868,10579.06769,14.637484,29.274968,18.834081,101.198679,1866.325504
52.909546,93.36097,27,78,80,106,1194,177.061646,398,6.633333,1.892857,144,35.650224,30.941704,13265.1068,10579.06769,14.685003,29.370007,18.834081,101.198679,1866.325504
52.697048,93.39325,27,78,80,106,1185,177.060806,399,6.65,1.892857,144,35.650224,30.941704,13104.71891,10579.06769,14.625578,29.251156,18.834081,101.198679,1866.325504
52.718037,93.428452,27,79,80,106,1181,177.128113,400,6.666667,1.962963,144,35.650224,30.941704,13047.35215,9964.605962,14.604205,29.20841,18.161435,99.147843,1788.14736
52.902927,93.335564,27,79,80,106,1195,177.493469,401,6.683333,1.962963,144,35.650224,30.941704,13313.15146,9964.605962,14.702711,29.405422,18.161435,99.147843,1788.14736
52.73407,93.441803,27,78,80,106,1177,177.027466,402,6.7,1.892857,144,35.650224,30.941704,12979.94621,10579.06769,14.579012,29.158024,18.834081,101.198679,1866.325504
52.970711,93.333054,27,79,81,106,1195,176.974594,403,6.716667,2,144,35.650224,32.286996,13268.21417,10571.25943,14.68615,29.3723,18.161435,96.732921,1854.954138
52.73032,93.315742,27,79,80,106,1194,177.376953,404,6.733333,1.962963,144,35.650224,30.269058,13283.27294,9670.959866,14.691704,29.383407,18.161435,100.388858,1755.810037
52.819645,93.413208,27,79,80,106,1181,176.802689,405,6.75,1.962963,144,35.650224,30.941704,13060.25967,9964.605962,14.609019,29.218039,18.161435,99.147843,1788.14736
52.923077,93.29097,27,78,80,106,1196,177.528473,406,6.766667,1.892857,144,35.650224,30.941704,13244.07233,10579.06769,14.677237,29.354474,18.834081,101.198679,1866.325504
52.817566,93.385132,26,79,80,106,1184,177.11676,407,6.783333,2,144,36.32287,30.941704,13096.35292,9964.605962,14.622465,29.24493,18.161435,99.147843,1788.14736
52.794415,93.351944,27,79,80,106,1182,177.142593,408,6.8,1.962963,144,35.650224,30.269058,13040.42033,9670.959866,14.601618,29.203237,18.161435,100.388858,1755.810037
52.661358,93.290024,27,78,80,106,1193,176.875931,409,6.816667,1.892857,144,35.650224,30.941704,13176.90541,10579.06769,14.652383,29.304767,18.834081,101.198679,1866.325504
52.76852,93.390572,27,79,80,106,1188,177.149261,410,6.833333,1.962963,144,35.650224,30.941704,13232.12092,9964.605962,14.672821,29.345642,18.161435,99.147843,1788.14736
52.87521,93.362564,27,79,80,106,1186,177.202713,411,6.85,1.962963,144,35.650224,30.941704,13140.3341,9964.605962,14.638815,29.277631,18.161435,99.147843,1788.14736
52.711651,93.293381,27,78,80,106,1193,177.141602,412,6.866667,1.892857,144,35.650224,30.941704,13205.11074,10579.06769,14.66283,29.325661,18.834081,101.198679,1866.325504
53.044689,93.237778,27,78,80,106,1186,176.781418,413,6.883333,1.892857,144,35.650224,29.596413,13049.02535,9976.716722,14.604829,29.209659,18.834081,103.685547,1802.361568
52.964615,93.246841,27,78,80,106,1187,176.75145,414,6.9,1.892857,144,35.650224,30.269058,13078.90387,10274.54581,14.615968,29.231936,18.834081,102.431272,1833.988181
52.77787,93.362114,27,79,80,106,1193,176.882065,415,6.916667,1.962963,144,35.650224,30.941704,13274.90696,9964.605962,14.688619,29.377238,18.161435,99.147843,1788.14736
52.902767,93.31517,27,79,80,106,1193,177.160873,416,6.933333,1.962963,144,35.650224,30.941704,13239.05273,9964.605962,14.675383,29.350765,18.161435,99.147843,1788.14736
52.731995,93.303185,27,78,80,106,1194,177.049072,417,6.95,1.892857,144,35.650224,30.941704,13224.47202,10579.06769,14.669993,29.339986,18.834081,101.198679,1866.325504
52.846539,93.237701,27,78,80,106,1199,177.097656,418,6.966667,1.892857,144,35.650224,30.941704,13293.55116,10579.06769,14.695492,29.390984,18.834081,101.198679,1866.325504
52.763821,93.270523,27,78,80,106,1194,176.806488,419,6.983333,1.892857,144,35.650224,30.941704,13190.53002,10579.06769,14.657432,29.314863,18.834081,101.198679,1866.325504
52.829269,93.329689,27,79,80,106,1189,177.301895,420,7,1.962963,144,35.650224,30.941704,13157.3051,9964.605962,14.645115,29.290229,18.161435,99.147843,1788.14736
53.007641,93.279289,27,79,80,106,1178,176.471664,421,7.016667,1.962963,144,35.650224,29.596413,12928.0771,9383.767531,14.559566,29.119133,18.161435,101.652684,1724.183425
52.69664,93.360504,27,79,80,106,1190,177.027939,422,7.033333,1.962963,144,35.650224,30.941704,13240.24788,9964.605962,14.675824,29.351648,18.161435,99.147843,1788.14736
52.859051,93.272728,27,78,80,106,1199,177.033752,423,7.05,1.892857,144,35.650224,30.941704,13318.88814,10579.06769,14.704823,29.409645,18.834081,101.198679,1866.325504
52.695759,93.26683,26,78,80,106,1203,177.239227,424,7.066667,1.928571,144,36.32287,30.941704,13402.06994,10579.06769,14.735372,29.470743,18.834081,101.198679,1866.325504
52.77269,93.251457,27,78,80,106,1201,177.212753,425,7.083333,1.892857,144,35.650224,30.941704,13353.3082,10579.06769,14.717479,29.434958,18.834081,101.198679,1866.325504
52.823872,93.293823,27,79,80,106,1198,177.263947,426,7.1,1.962963,144,35.650224,30.941704,13328.21024,9964.605962,14.708252,29.416505,18.161435,99.147843,1788.14736
52.61454,93.395607,27,79,80,106,1183,177.306641,427,7.116667,1.962963,144,35.650224,30.941704,13065.99635,9964.605962,14.611158,29.222316,18.161435,99.147843,1788.14736
52.917774,93.252495,27,78,80,106,1204,176.800629,428,7.133333,1.892857,144,35.650224,31.61435,13389.8795,10890.28235,14.730902,29.461805,18.834081,99.987488,1899.373538
52.748116,93.280334,27,78,80,106,1195,177.524796,429,7.15,1.892857,144,35.650224,30.941704,13255.30665,10579.06769,14.681386,29.362772,18.834081,101.198679,1866.325504
52.658314,93.346703,26,79,80,106,1197,176.987152,430,7.166667,2,144,36.32287,30.941704,13386.77214,9964.605962,14.729763,29.459526,18.161435,99.147843,1788.14736
52.838112,93.245361,27,78,80,106,1186,176.295105,431,7.183333,1.892857,144,35.650224,29.596413,13073.40622,9976.716722,14.61392,29.227839,18.834081,103.685547,1802.361568
52.913517,93.313179,27,79,80,106,1191,177.108536,432,7.2,1.962963,144,35.650224,30.941704,13183.12015,9964.605962,14.654687,29.309373,18.161435,99.147843,1788.14736
52.867893,93.258362,27,78,80,106,1196,177.247864,433,7.216667,1.892857,144,35.650224,30.941704,13244.55038,10579.06769,14.677414,29.354827,18.834081,101.198679,1866.325504
52.831234,93.345924,27,79,80,106,1191,177.052597,434,7.233333,1.962963,144,35.650224,30.941704,13249.09192,9964.605962,14.679091,29.358182,18.161435,99.147843,1788.14736
52.766529,93.265274,27,78,80,106,1195,177.06192,435,7.25,1.892857,144,35.650224,30.941704,13193.63738,10579.06769,14.658583,29.317165,18.834081,101.198679,1866.325504
52.682701,93.340927,27,79,80,106,1185,176.699142,436,7.266667,1.962963,144,35.650224,30.269058,13100.4164,9670.959866,14.623977,29.247954,18.161435,100.388858,1755.810037
52.700504,93.319633,27,79,80,106,1192,176.967606,437,7.283333,1.962963,144,35.650224,30.941704,13217.30117,9964.605962,14.667341,29.334682,18.161435,99.147843,1788.14736
52.747704,93.310776,27,79,80,106,1197,176.939133,438,7.3,1.962963,144,35.650224,30.941704,13318.88814,9964.605962,14.704823,29.409645,18.161435,99.147843,1788.14736
52.965988,93.352043,27,79,80,106,1176,176.43013,439,7.316667,1.962963,144,35.650224,29.596413,12925.20876,9383.767531,14.55849,29.116979,18.161435,101.652684,1724.183425
52.787144,93.231216,27,78,80,106,1198,176.890244,440,7.333333,1.892857,144,35.650224,30.941704,13258.89207,10579.06769,14.68271,29.365419,18.834081,101.198679,1866.325504
52.771931,93.284042,27,78,80,106,1197,177.25058,441,7.35,1.892857,144,35.650224,30.269058,13278.25335,10274.54581,14.689853,29.379706,18.834081,102.431272,1833.988181
52.740803,93.327759,27,78,80,106,1196,176.780304,442,7.366667,1.892857,144,35.650224,30.941704,13273.23376,10579.06769,14.688002,29.376003,18.834081,101.198679,1866.325504
52.849792,93.209129,27,78,80,106,1205,177.371231,443,7.383333,1.892857,144,35.650224,30.941704,13364.78155,10579.06769,14.721693,29.443386,18.834081,101.198679,1866.325504
52.657982,93.368065,27,79,80,106,1190,177.083298,444,7.4,1.962963,144,35.650224,30.941704,13241.20399,9964.605962,14.676177,29.352355,18.161435,99.147843,1788.14736
52.824959,93.298996,27,78,80,106,1194,176.973969,445,7.416667,1.892857,144,35.650224,30.941704,13249.33095,10579.06769,14.679179,29.358359,18.834081,101.198679,1866.325504
52.783489,93.333611,27,78,80,106,1187,177.303162,446,7.433333,1.892857,144,35.650224,30.269058,13111.88975,10274.54581,14.628245,29.25649,18.834081,102.431272,1833.988181
52.678722,93.35997,27,78,80,106,1189,176.714569,447,7.45,1.892857,144,35.650224,30.941704,13164.95401,10579.06769,14.647952,29.295904,18.834081,101.198679,1866.325504
52.780914,93.195023,27,78,80,106,1205,177.1707,448,7.466667,1.892857,144,35.650224,30.941704,13373.38656,10579.06769,14.724852,29.449703,18.834081,101.198679,1866.325504
52.599998,93.351898,27,79,80,106,1185,176.799133,449,7.483333,1.962963,144,35.650224,30.941704,13074.60136,9964.605962,14.614365,29.22873,18.161435,99.147843,1788.14736
52.801514,93.255676,27,79,80,106,1189,177.033478,450,7.5,1.962963,144,35.650224,29.596413,13141.05119,9383.767531,14.639082,29.278163,18.161435,101.652684,1724.183425
52.803333,93.307503,27,79,80,106,1200,177.201996,451,7.516667,1.962963,144,35.650224,30.941704,13376.49393,9964.605962,14.725992,29.451984,18.161435,99.147843,1788.14736
52.743095,93.302094,27,79,80,106,1195,177.061905,452,7.533333,1.962963,144,35.650224,30.941704,13267.25806,9964.605962,14.685797,29.371594,18.161435,99.147843,1788.14736
52.858814,93.254807,27,78,80,106,1197,177.252182,453,7.55,1.892857,144,35.650224,30.941704,13280.16558,10579.06769,14.690558,29.381116,18.834081,101.198679,1866.325504
52.803196,93.295204,27,78,80,106,1189,177.009583,454,7.566667,1.892857,144,35.650224,30.941704,13089.42111,10579.06769,14.619885,29.239769,18.834081,101.198679,1866.325504
52.724514,93.360573,27,78,80,106,1187,176.905106,455,7.583333,1.892857,144,35.650224,30.941704,13123.84116,10579.06769,14.632688,29.265376,18.834081,101.198679,1866.325504
52.762543,93.274246,27,78,80,106,1196,177.160385,456,7.6,1.892857,144,35.650224,30.269058,13249.33095,10274.54581,14.679179,29.358359,18.834081,102.431272,1833.988181
52.713562,93.348778,27,79,80,106,1187,177.249817,457,7.616667,1.962963,144,35.650224,30.941704,13138.18285,9964.605962,14.638016,29.276033,18.161435,99.147843,1788.14736
52.824898,93.183403,26,78,80,106,1205,177.349472,458,7.633333,1.928571,144,36.32287,30.941704,13386.29408,10579.06769,14.729587,29.459175,18.834081,101.198679,1866.325504
52.740959,93.360809,27,78,80,106,1189,177.148315,459,7.65,1.892857,144,35.650224,30.941704,13196.02767,10579.06769,14.659468,29.318936,18.834081,101.198679,1866.325504
